psmiles,Energy_Hatree,es,Isotropic_Polarizability_au,HOMO_eV,LUMO_eV,Inner_energy_correction_Hatree,Thermal_correction_to_Enthalpy_Hatree,Thermal_correction_to_Gibbs_Free_Energy_Hatree,Entropy_Hatree,Dipole_Debye,Gibbs_Free_Energy_Hatree,Enthalpy_Hatree,HOMO_LUMO_Gap_eV
*Nc1cc(OC)c(C(=O)O)cc1NC(=O)c1ccc2[nH]c(C(*)=O)cc2c1,-1235.452632,0.99738365,279.1813,-8.2358,-0.3809,0.33355621,0.00094421,0.26009252,0.0744079,5.556540971,-1235.19254,-1235.118132,7.8549
*Nc1cc(F)cc(C(=O)O)c1NC(=O)CN(CC(*)=O)N=Cc1ccc(OCC)cc1,-1469.806297,0.98662347,296.49823,-8.1032,0.2649,2.54683139,0.00094421,0.3412796,0.08363636,3.84114674,-1469.465017,-1467.258521,8.3681
*Nc1cc(NC(=O)CN(CC(*)=O)NC(=O)Oc2ccccc2)cc(C(=O)O)c1,-1367.224087,0.99918,260.45069,-8.3374,-0.0053,0.37880939,0.00094421,0.29974696,0.08000665,3.152464413,-1366.92434,-1366.844333,8.3321
*Nc1ccc(CC(=O)O)c(NC(=O)C(C(*)=O)C(C)c2ccccc2)c1,-1146.554696,0.99764496,245.62348,-8.1336,0.2464,0.3860519,0.00094421,0.31320301,0.07379311,4.579991065,-1146.241493,-1146.1677,8.38
*Nc1cc(Br)cc(C(=O)O)c1NC(=O)c1csc(C(*)=O)c1,-3883.524893,0.9989434,237.84644,-8.4551,-0.3644,0.22528551,0.00094421,0.15955491,0.06667482,4.326518526,-3883.365338,-3883.298663,8.0907
*Nc1ccc(SCC(NC(=O)c2cccc(C(*)=O)c2Cl)C(=O)O)cc1,-1925.725953,0.9992446,250.84968,-8.1422,-0.5173,0.32127778,0.00094421,0.24762646,0.07459553,3.116867893,-1925.478327,-1925.403731,7.6249
*Nc1cc(Cl)cc(NC(=O)C(CC)S(=O)CC(*)=O)c1C(=O)O,-1848.500878,0.99832886,233.24969,-8.6562,-0.2173,0.29899553,0.00094421,0.22490588,0.07503386,6.247413737,-1848.275972,-1848.200938,8.4389
*Nc1cc(C(=O)O)c(NC(=O)CC(NC(C)(C)C)C(*)=O)cc1Cl,-1509.071716,0.99884856,235.90274,-8.0706,0.1179,0.36876017,0.00094421,0.29463353,0.07507085,1.336427718,-1508.777083,-1508.702012,8.1885
*Nc1c(Cl)ccc(C(=O)O)c1NC(=O)c1cccc(C(*)=O)c1NCc1cccc(Cl)c1,-2234.243078,0.9980161,340.73041,-8.4451,-0.413,0.38487632,0.00094421,0.30206556,0.08375497,3.134750903,-2233.941013,-2233.857258,8.0321
*Nc1ccc(NC(=O)CC(CC(*)=O)c2cccnc2Cl)c(C(=O)O)c1Br,-4156.309032,0.99879575,265.61709,-8.0619,0.1119,0.32726904,0.00094421,0.25066386,0.0775494,2.6431722,-4156.058368,-4155.980819,8.1738
*Nc1c(Br)ccc(CC(=O)O)c1NC(=O)CS(=O)(=O)CC(*)=O,-3998.272064,0.99812144,218.37106,-8.5235,0.0597,0.27596315,0.00094421,0.20592828,0.07097908,3.740140401,-3998.066136,-3997.995157,8.5832
*Nc1cc(C)c(NC(=O)C(OC(=O)c2ccccc2C)C(OC(=O)c2ccccc2C)C(*)=O)c(C(=O)O)c1,-1794.113887,0.83973396,364.5925,-8.1361,0.1168,0.53434545,0.00094421,0.43648334,0.09880632,5.826781443,-1793.677404,-1793.578598,8.2529
*Nc1ccc(NC(=O)COc2ncccc2C(*)=O)c(CC(=O)O)c1Br,-3732.662849,0.99922514,157.66759,-8.0755,-0.5062,0.31192806,0.00094421,0.2401765,0.07269577,1.466858498,-3732.422672,-3732.349977,7.5693
*Nc1cc(C(=O)O)cc(NC(=O)CSC(C)(SCC(*)=O)c2ccccc2)c1C#N,-2035.184154,0.99664307,318.09558,-8.826,-0.5364,0.39104051,0.00094421,0.3063404,0.08564432,4.518701942,-2034.877814,-2034.792169,8.2896
*Nc1cc(C(=O)O)c(NC(=O)C(=O)CSc2ccccc2C(*)=O)cc1F,-1639.436136,0.9993081,249.97857,-8.2769,-0.3813,0.3038399,0.00094421,0.23021152,0.0745726,4.907841435,-1639.205925,-1639.131352,7.8956
*Nc1ccc(C(=O)O)c(NC(=O)CSc2ccc(SCC(*)=O)nn2)n1,-1912.438996,0.9990073,261.34504,-8.5601,0.0835,0.29491884,0.00094421,0.22017686,0.07568619,4.296734043,-1912.218819,-1912.143133,8.6436
*Nc1nc(NC(=O)C(C(*)=O)c2ccccc2)c(C(=O)O)cc1Br,-3618.116253,0.99225944,241.63513,-8.6808,0.1517,0.27617961,0.00094421,0.20479248,0.07233134,2.571640887,-3617.91146,-3617.839129,8.8325
*Nc1cc(CCC(=O)O)cc(NC(=O)c2ccccc2C(=O)NCCNC(=O)c2ccccc2C(*)=O)c1,-1715.067626,0.98677725,366.54498,-7.7708,-0.3619,0.53308974,0.00094421,0.43820532,0.09582864,3.751325016,-1714.629421,-1714.533592,7.4089
*Nc1ccc(C(=O)O)c(NC(=O)C(CCCc2ccsc2)C(*)=O)c1Br,-4040.7378,0.99808073,266.16238,-8.5778,0.2676,0.34350612,0.00094421,0.26738446,0.07706587,2.612909685,-4040.470416,-4040.39335,8.8454
*Nc1cc(F)c(C(=O)O)cc1NC(=O)CC(NC(=O)CCC(=O)OC)C(*)=O,-1411.414562,0.99010193,235.2538,-8.4364,0.1597,0.37151604,0.00094421,0.290756,0.08170426,4.180714348,-1411.123806,-1411.042101,8.5961
*Nc1cc(Br)cc(C(=O)O)c1NC(=O)CC(OC)C(*)=O,-3524.838458,0.9989183,203.65099,-8.4102,-0.0433,0.26749403,0.00094421,0.20018691,0.06825133,1.888936288,-3524.638271,-3524.57002,8.3669
*Nc1c(F)ccc(C(=O)O)c1NC(=O)C(=O)CSc1ccccc1C(*)=O,-1639.433702,0.99865675,258.24336,-8.3839,-0.4938,0.30384013,0.00094421,0.22992494,0.07485941,4.885491476,-1639.203777,-1639.128918,7.8901
*Nc1ccc(C(F)(F)F)c(NC(=O)CCC(N)C(*)=O)c1C(=O)O,-1268.686416,0.98531383,197.60216,-8.6826,0.202,0.29728026,0.00094421,0.22495965,0.07326482,2.533071781,-1268.461457,-1268.388192,8.8846
*Nc1ccc(Br)c(C(=O)O)c1NC(=O)C(C)NC(C(*)=O)C(C)CC,-3662.189494,0.9539232,250.37661,-8.2235,0.2894,0.39884086,0.00094421,0.3202443,0.07954077,1.553842721,-3661.86925,-3661.789709,8.5129
*Nc1ccc(S(=O)(=O)O)cc1NC(=O)CCNC(C)(C)C(*)=O,-1445.446017,0.9990978,219.00563,-8.8381,-0.0909,1.04741158,0.00094421,0.27644774,0.07300589,8.402864821,-1445.169569,-1444.397661,8.7472
*Nc1cc(OC)c(C(=O)O)cc1NC(=O)CN(CC(*)=O)C(=O)c1cc(C)cc(C)c1,-1429.805537,0.99943405,301.38404,-7.8834,0.0584,0.45036101,0.00094421,0.36259603,0.0887092,7.541216906,-1429.442941,-1429.354232,7.9418
*Nc1cc(C(=O)O)cc(NC(=O)c2cn(Cc3ccccc3)cc2C(*)=O)c1CC,-1316.232301,0.9982893,301.1043,-8.264,-0.0648,0.42383809,0.00094421,0.34203363,0.08274867,11.19461733,-1315.890267,-1315.807518,8.1992
*Nc1cc(C(=O)O)cnc1NC(=O)C1(C(*)=O)CCC(=O)CC1,-1083.021378,0.993807,202.99909,-8.69,0.1086,0.30742482,0.00094421,0.24061555,0.06775348,6.372800574,-1082.780762,-1082.713009,8.7986
*Nc1ccc(F)c(C(=O)O)c1NC(=O)c1ccc(C(*)=O)[nH]1,-1066.546094,0.99805814,202.48559,-8.3158,-0.325,0.24231605,0.00094421,0.18035374,0.06290652,2.227482645,-1066.365741,-1066.302834,7.9908
*NN=C(C(=O)O)c1ccccc1NC(=O)Cc1c(F)cccc1C(*)=O,-1221.330536,0.99317604,235.93398,-8.6057,-0.2619,0.31360252,0.00094421,0.24159188,0.07295485,5.901617713,-1221.088944,-1221.015989,8.3438
*Nc1cc(S(=O)(=O)O)cnc1NC(=O)C(C(*)=O)C12CC3CC(CC(C3)C1)C2,-1638.41595,0.87700355,259.97765,-9.1286,-0.0493,0.43171171,0.00094421,0.35716569,0.07549023,4.940724736,-1638.058784,-1637.983294,9.0793
*Nc1cnc(C(=O)O)cc1NC(=O)c1cocc1C(*)=O,-1003.179145,0.9978719,183.30765,-9.1383,-0.1639,0.22462138,0.00094421,0.16269689,0.06286871,6.739309649,-1003.016448,-1002.953579,8.9744
*Nc1ccc2c(S(=O)(=O)O)cccc2c1NC(=O)c1cccc2cccc(C(*)=O)c12,-1731.896179,0.9744105,318.99524,-8.3505,-0.5734,0.36779717,0.00094421,0.29119198,0.0775494,7.912021576,-1731.604987,-1731.527438,7.7771
*Nc1cc(C)cc(NC(=O)C(Cc2cccc3ccccc23)C(*)=O)c1C(=O)O,-1260.904163,0.9995054,283.80743,-8.0968,0.1373,0.405475,0.00094421,0.32972594,0.07669327,4.56193138,-1260.574437,-1260.497743,8.2341
*Nc1cc(Br)cc(C(=O)O)c1NC(=O)CN(CC(*)=O)C(=O)C(Cl)(Cl)Cl,-4997.102356,0.9992237,258.25064,-8.6423,0.0004,0.26643779,0.00094421,0.18791219,0.07946981,3.566403617,-4996.914444,-4996.834974,8.6427
*Nc1cc(NC(=O)c2c(Br)c(N)c(Br)c(C(*)=O)c2Br)c(CC(=O)O)cc1Cl,-9263.852166,0.99266124,315.44084,-8.3408,-0.4679,0.28041614,0.00094421,0.19728379,0.08407656,3.086595777,-9263.654883,-9263.570806,7.8729
*Nc1cc(Br)c(C(=O)O)cc1NC(=O)COc1cc(Cl)ccc1C(*)=O,-4136.877932,0.9996567,270.75899,-8.7269,-0.5048,0.28548633,0.00094421,0.20964049,0.07679006,3.326132826,-4136.668291,-4136.591501,8.2221
*Nc1cc(C(=O)O)cc(NC(=O)C(CCSSCCC(NC(=O)OC(C)(C)C)C(*)=O)NC(=O)OC(C)(C)C)c1F,-2692.173788,0.71133065,405.26041,-8.7173,-0.0083,0.6655681499999999,0.00094421,0.54667936,0.119833,5.958198347,-2691.627108,-2691.507275,8.709
*Nc1cc(F)cc(C(=O)O)c1NC(=O)C(N)C(OCc1ccccc1)C(*)=O,-1337.099004,0.9367784,255.82521,-8.5447,-0.1397,0.37303769,0.00094421,0.29544154,0.07854037,2.816907627,-1336.803562,-1336.725022,8.405
*Nc1ccc(C(=O)O)c(NC(=O)c2ccc(C)cc2C(*)=O)n1,-1044.709559,0.9989956,226.19172,-8.6077,0.0335,0.8526813000000001,0.00094421,0.21630432,0.06821344,6.082150064,-1044.493254,-1043.855933,8.6412
*Nc1cc(Cl)c(C(=O)O)c(NC(=O)c2ncsc2C(*)=O)c1,-1785.760016,0.99743915,223.74255,-8.6703,-0.8054,0.21334315,0.00094421,0.14833627,0.06595108,2.790445631,-1785.61168,-1785.545729,7.8649
*Nc1cc(CC(=O)O)c(NC(=O)CN(CC(*)=O)S(=O)(=O)c2ccc(OC)cc2)cc1Cl,-2285.385075,0.99939525,304.50829,-8.2461,0.122,0.41529083,0.00094421,0.32685347,0.08938156,4.241535172,-2285.058221,-2284.96884,8.3681
*Nc1cc(C(=O)O)c(NC(=O)CCSc2ccccc2C(*)=O)cc1F,-1565.399159,0.9994253,258.34354,-8.002,-0.5804,0.32258504,0.00094421,0.25059716,0.07293209,4.749873863,-1565.148562,-1565.07563,7.4216
*Nc1ccc(CC(NC(=O)c2cc(C)c(C)cc2C(*)=O)C(=O)O)cc1,-1146.558053,0.9994307,252.53325,-8.3909,0.0789,0.38541528,0.00094421,0.30974287,0.07661662,8.955383711,-1146.248311,-1146.171694,8.4698
*Nc1cc(C(=O)O)cc(NC(=O)CN(CC(*)=O)NS(=O)(=O)c2ccccc2)c1C(F)F,-1965.123866,0.99538594,279.75352,-8.5879,-0.0209,0.39198101,0.00094421,0.30676292,0.0861623,2.305059187,-1964.817103,-1964.730941,8.567
*Nc1cc(C(=O)O)cc(NC(=O)Cc2cc(Br)cnc2C(*)=O)c1C,-3657.406247,0.99968183,251.46386,-8.4239,-0.8308,0.30556604,0.00094421,0.23191007,0.07460018,5.661772612,-3657.174337,-3657.099737,7.5931
*Nc1cc(C(=O)O)cc(Br)c1NC(=O)c1cc(C)cc(C(*)=O)c1,-3602.06674,0.99960333,251.68851,-8.5976,-0.4082,0.86293351,0.00094421,0.21834306,0.06962195,1.657011292,-3601.848397,-3601.202862,8.1894
*Nc1cc(C(=O)O)ccc1S(=O)(=O)NC(=O)C(N)CSSCC(NC(C)=O)C(*)=O,-2523.939879,0.5371628,296.12328,-8.5683,-0.1473,1.98559605,0.00094421,0.30913711,0.08868417,2.649246063,-2523.630742,-2521.953339,8.421
*Nc1ccc2cc(S(=O)(=O)O)ccc2c1NC(=O)C(C(*)=O)C12CC3CC(CC(C3)C1)C2,-1776.018794,0.80915344,319.71418,-8.0864,0.1214,0.49407025,0.00094421,0.41545808,0.07955638,8.54434837,-1775.603336,-1775.523779,8.2078
*Nc1c(Cl)ccc(C(=O)O)c1NC(=O)c1cc[nH]c1C(*)=O,-1426.883757,0.9975561,214.99083,-8.4458,-0.3491,0.24156601,0.00094421,0.17815112,0.06435909,4.718242262,-1426.705606,-1426.641247,8.0967
*Nc1ncnc(NC(=O)c2cccc(N)c2C(*)=O)c1C(=O)O,-1076.82787,0.9842911,215.25194,-8.495,-0.191,0.26192671,0.00094421,0.19714649,0.06572444,6.287413284,-1076.630723,-1076.564999,8.304
*Nc1ccc(OC)c(NC(=O)c2ccc(Cl)c3c(Cl)ccc(C(*)=O)c23)c1C(=O)O,,0.9890976,,,,0.33440439,0.00094421,0.25632852,0.07902008,4.54226051,0.25632852,0.3353486,
*Nc1ccc(C(NC(=O)c2sc3sc(C(*)=O)c(C)c3c2C)C(=O)O)cc1,-1902.423164,0.99164385,289.26922,-8.3013,-0.1068,0.33816103,0.00094421,0.25980246,0.07930278,5.017328298,-1902.163362,-1902.084059,8.1945
*Nc1ccc(C(F)(F)F)c(NC(=O)C(Cc2ccccc2Br)C(*)=O)c1C(=O)O,-3978.494363,0.9984114,263.87354,-8.7557,0.1012,0.3259359,0.00094421,0.24636834,0.08051177,3.457070812,-3978.247995,-3978.167483,8.8569
*Nc1c(C(=O)O)ccc(C#N)c1NC(=O)CN(CC(*)=O)N=Cc1cccc(F)c1,-1408.243724,0.9858957,284.06286,-8.5966,-0.39,0.36092843,0.00094421,0.28106732,0.08080531,4.912468897,-1407.962657,-1407.881851,8.2066
*Nc1ccc(C(F)(F)F)c(NC(=O)C(C)CSCC(C)C(*)=O)c1C(=O)O,-1729.431317,0.9775644,242.75455,-8.6018,0.2146,0.36989792,0.00094421,0.2892552,0.08158693,3.194956651,-1729.142062,-1729.060475,8.8164
*Nc1cc(NC(=O)c2ccccc2C(=O)Nc2c(F)cccc2C(*)=O)c(OC)cc1C(=O)O,-1602.916438,0.9967397,315.17206,-7.7285,-0.3174,0.41099488,0.00094421,0.32731743,0.08462166,2.879228246,-1602.589121,-1602.504499,7.4111
*Nc1cc(C)cc(NC(=O)Cc2ccc(COCc3ccc(CC(*)=O)cc3)cc2)c1C(=O)O,-1492.145048,0.9970765,339.76539,-7.9122,0.1505,0.50615859,0.00094421,0.41661202,0.09049079,4.503219717,-1491.728436,-1491.637945,8.0627
*Nc1ncnc(NC(=O)c2cc(N)cc(C(*)=O)n2)c1C(=O)O,,0.98657167,,,,,,,,,,,
*Nc1ccc(S(=O)(=O)NC(=O)CCN(CCC(*)=O)S(=O)(=O)c2ccc(Cl)cc2)cc1C(=O)O,-2758.827193,0.9887446,308.37859,-9.1715,-0.3694,0.42446384,0.00094421,0.3346171,0.09079095,7.891334158,-2758.492576,-2758.401785,8.8021
*Nc1cc(Cl)c(C(=O)O)cc1NC(=O)CN(CC(*)=O)NS(=O)(=O)c1ccc(OC)cc1,-2301.406423,0.9982522,293.26843,-8.6115,0.1138,0.40299336,0.00094421,0.31709007,0.0868475,3.260748409,-2301.089333,-2301.002486,8.7253
*Nc1cc(C(F)(F)F)cc(NC(=O)CN(CC(*)=O)NS(=O)(=O)CC)c1C(=O)O,-1911.97481,0.99140584,236.94793,-8.762,-0.092,0.35731335,0.00094421,0.27482757,0.08343,4.657921457,-1911.699982,-1911.616553,8.67
*Nc1cc(C(=O)O)c(NC(=O)CC(=O)NC(C(*)=O)c2ccccc2)cc1Br,-3810.090573,0.99842995,283.71518,-8.2414,-0.2564,0.34802144,0.00094421,0.2697719,0.07919374,7.894544122,-3809.820801,-3809.741607,7.985
*Nc1cc(Br)cc(NC(=O)c2ccc(Oc3nc(OC)nc(Oc4ccc(C(*)=O)cc4)n3)cc2)c1C(=O)O,,0.9454246,,,,,,,,,,,
*Nc1ccc(C(NC(=O)C2CC3=C(CC2C(*)=O)CN(C(=O)OCc2ccccc2)C3)C(=O)O)cc1,-1622.755627,0.63397694,339.29737,-8.5659,0.0549,0.53140525,0.00094421,0.43881978,0.09352968,7.283663335,-1622.316807,-1622.223277,8.6208
*NC(C)C(NC(=O)CN(CC(*)=O)C(=O)C1(C(=O)OCC)CCCCC1)C(=O)O,-1394.323566,0.8904611,250.8396,-9.4473,0.3256,0.50864587,0.00094421,0.4229057,0.08668439,2.852667675,-1393.90066,-1393.813976,9.7729
*Nc1cc(C)c(C(=O)O)c(NC(=O)c2cc(OCc3ccncc3)cc(C(*)=O)c2)c1,-1390.275,0.9982003,313.03288,-8.3316,-0.3022,0.40552932,0.00094421,0.32524863,0.0812249,4.982443265,-1389.949751,-1389.868526,8.0294
*Nc1cc(C#N)c(NC(=O)c2cc(C(*)=O)cc(S(=O)(=O)NN)c2)cc1C(=O)O,-1740.947494,0.9401061,280.57375,-8.4606,-0.7858,0.31783161,0.00094421,0.23884467,0.07993114,8.244867827,-1740.708649,-1740.628718,7.6748
*Nc1cc(Cl)c(NC(=O)c2ccccc2C(=O)Nc2c(Cl)cccc2C(*)=O)c(C(=O)O)c1,-2308.303274,0.9966234,327.58048,-8.3864,0.0049,0.36573474,0.00094421,0.28103832,0.08564063,2.264749368,-2308.022236,-2307.936596,8.3913
*Nc1cc(F)c(S(=O)(=O)NC(=O)c2cc(C(*)=O)cc(S(N)(=O)=O)c2)cc1C(=O)O,-2241.276909,0.98524296,269.424,-9.0808,-0.7445,0.30520098,0.00094421,0.22265747,0.08348772,7.13805319,-2241.054251,-2240.970764,8.3363
*Nc1nccc(C(=O)O)c1NC(=O)c1cc(C(*)=O)cc(N2C(=O)c3ccccc3C2=O)c1,-1517.341915,0.9935743,313.10583,-8.6489,-0.8061,0.35932553,0.00094421,0.27903621,0.08123352,7.852875327,-1517.062879,-1516.981645,7.8428
*Nc1ccc2c(S(=O)(=O)O)cccc2c1NC(=O)C(C)(C)C(*)=O,-1465.12806,0.9946878,235.64439,-8.3348,-0.3446,0.3213313,0.00094421,0.25130233,0.07097318,3.517050514,-1464.876758,-1464.805785,7.9902
*Nc1ccc(C)c(C(=O)O)c1NC(=O)C1=C(C(*)=O)CSC1,-1350.588498,0.9584794,221.08335,-8.3789,-0.534,0.28646477,0.00094421,0.2197734,0.06763559,4.511491015,-1350.368725,-1350.301089,7.8449
*Nc1ccc(C(F)(F)F)c(C(=O)O)c1NC(=O)c1cc(C(*)=O)cc(C(=O)CCBr)c1,-4091.849478,0.9791158,290.37263,-8.7755,-0.7672,0.33810672,0.00094421,0.25446799,0.08458294,1.569266311,-4091.59501,-4091.510427,8.0083
*Nc1cc(S(=O)(=O)O)c(NC(=O)CN(CC(*)=O)C(=O)c2cccc(Br)c2)cc1S(=O)(=O)O,-4869.289388,0.9352283,317.74964,-8.664,-0.129,0.36872978,0.00094421,0.28114093,0.08853307,3.209391281,-4869.008247,-4868.919714,8.535
*NCCCCC(NC(=O)CN(CC(*)=O)C(=O)CC(=O)C(F)(F)F)C(=O)O,-1460.845731,0.95513123,206.14564,-9.2648,0.0353,1.1528212,0.00094421,0.30202345,0.08250511,4.36610493,-1460.543707,-1459.691966,9.3001
*Nc1ccc(F)c(C(=O)O)c1NC(=O)c1ccc(C)nc1C(*)=O,-1143.940545,0.99867237,216.87477,-8.7033,-0.3214,0.27646078,0.00094421,0.20752713,0.06987787,8.181522894,-1143.733018,-1143.66314,8.3819
*Nc1ccc(S(=O)(=O)O)c(NC(=O)c2ccc(CNCc3ccc(C(*)=O)cc3)cc2)c1,-1789.63818,0.996503,335.20521,-8.7608,0.0543,0.43253575,0.00094421,0.3474389,0.08604106,5.816961495,-1789.290741,-1789.2047,8.8151
*NC(=NCCC(=O)O)NC(=O)c1cc(NC(=O)OCC)cc(C(*)=O)c1,-1252.933392,0.99529076,241.30351,-9.1454,-0.3028,0.3603237,0.00094421,0.28003085,0.08123706,3.474731916,-1252.653361,-1252.572124,8.8426
*Nc1cc(Cl)c(CC(=O)O)cc1NC(=O)c1cccc(C(*)=O)c1C(=O)CC,-1680.191048,0.99750805,271.91113,-8.5879,-0.3658,0.3587419,0.00094421,0.27980258,0.07988354,8.004053323,-1679.911245,-1679.831362,8.2221
*Nc1cc(S(=O)(=O)O)cc(NC(=O)CC(CC(*)=O)c2cc(Br)co2)c1C,-4153.064957,0.99921143,255.32426,-8.6408,-0.1458,0.34777313,0.00094421,0.26879076,0.07992658,9.015445248,-4152.796167,-4152.71624,8.495
*Nc1c(Br)ccc(C(=O)O)c1NC(=O)CCN(CCC(*)=O)C(=O)OCc1ccccc1,-4003.24327,0.998487,301.53487,-8.7767,-0.0338,0.44321719,0.00094421,0.35538326,0.08877814,4.417552685,-4002.887887,-4002.799109,8.7429
*Nc1c(C(=O)O)cc(Cl)c(F)c1NC(=O)c1cc(C(F)(F)F)c(C(*)=O)cc1C(F)(F)F,-2222.459948,0.9700703,256.33311,-8.6174,-1.1954,0.26831724,0.00094421,0.18595732,0.08330413,2.56945583,-2222.273991,-2222.190687,7.422
*Nc1cc(S(=O)(=O)O)c(NC(=O)C2CCC(C(*)=O)N2C(=O)OCc2ccccc2)cc1S(=O)(=O)O,,0.7132818,,,,0.45079363,0.00094421,0.359282,0.09245584,7.822105896,0.359282,0.45173784,
*Nc1ccc(Br)c(C(=O)O)c1NC(=O)c1cccc(F)c1C(*)=O,-3662.008809,0.9992749,233.77043,-8.4841,-0.2682,0.25134256,0.00094421,0.18340602,0.06888075,4.509373685,-3661.825403,-3661.756522,8.2159
*Nc1ccnc(NC(=O)CCC(=O)Nc2ccccc2CC(*)=O)c1C(=O)O,-1292.041696,0.9997336,248.89087,-8.5028,0.1944,0.37466668,0.00094421,0.299332,0.07627889,4.499745389,-1291.742364,-1291.666085,8.6972
*Nc1ccc(C(=O)O)c(C)c1NC(=O)C1(C(*)=O)CC=CC1,-991.7057012,0.9953725,205.92816,-8.3343,0.29,0.3130669,0.00094421,0.24782693,0.06618419,4.345952028,-991.4578742,-991.3916901,8.6243
*Nc1ccc(S(=O)(=O)O)cc1NC(=O)CC(C)(C)CC(*)=O,-1390.100152,0.999445,207.79617,-8.9657,-0.1452,0.33124084,0.00094421,0.26080366,0.0713814,8.620889631,-1389.839348,-1389.767967,8.8205
*Nc1ccc(NC(=O)C(F)C(*)=O)c(S(=O)(=O)O)c1,-1332.134408,0.9983865,163.27186,-8.4758,0.0966,0.20558191,0.00094421,0.14427957,0.06224655,5.381942775,-1331.990129,-1331.927882,8.5724
*Nc1ccc(C#N)c(C(=O)O)c1NC(=O)CC(Nc1ccc(C)cc1)C(*)=O,-1254.86697,0.9967524,277.04418,-8.199,-0.0414,0.37438621,0.00094421,0.29665124,0.07867917,5.651535509,-1254.570318,-1254.491639,8.1576
*Nc1cc(OC)c(NC(=O)CC(CC(*)=O)c2cc(C)ccc2F)cc1C(=O)O,-1360.363412,0.99917525,270.86876,-7.5568,0.0005,0.41341542,0.00094421,0.33201941,0.08234022,9.590139452,-1360.031392,-1359.949052,7.5573
*Nc1cccc(NC(=O)CC(CC(*)=O)NC(=O)OCc2ccccc2)c1C(=O)O,-1390.530187,0.99695444,283.40412,-8.1482,0.2006,0.4222328,0.00094421,0.3398229,0.08335411,3.733994067,-1390.190364,-1390.10701,8.3488
*NNC(=N)N(CC(=O)O)NC(=O)c1ccccc1C(=O)NC(C(*)=O)C(C)C,-1327.634843,0.92453456,252.45089,-8.9431,-0.091,0.42029326,0.00094421,0.33788599,0.08335148,6.656176919,-1327.296957,-1327.213605,8.8521
*Nc1cc(C)cc(NC(=O)c2ccc(CNCc3ccc(C(*)=O)cc3)cc2)c1C(=O)O,-1393.6553,0.997537,340.74733,-7.9635,0.0387,2.74939064,0.00094421,0.37584141,0.08304927,3.180459365,-1393.279459,-1390.904966,8.0022
*Nc1cc(Cl)cc(NC(=O)C2=C(C(*)=O)CC(F)(F)C2)c1CC(=O)O,-1649.864574,0.9614615,228.92941,-8.7498,-0.6323,0.29132407,0.00094421,0.21955596,0.07271232,8.78728093,-1649.645018,-1649.572306,8.1175
*Nc1cc(Cl)c(S(=O)(=O)NC(=O)COc2cccc(C(*)=O)c2)cc1C(=O)O,-2112.114483,0.9996699,254.27703,-9.1269,-0.2325,0.30730125,0.00094421,0.23020281,0.07804266,4.466596218,-2111.88428,-2111.806237,8.8944
*Nc1cc(C(=O)O)cc(NC(=O)c2ccc(OC(=O)c3ccc(C(=O)Oc4ccc(C(*)=O)cc4)cc3)cc2)c1F,-1927.906428,0.9546897,413.51155,-8.573,-0.7576,0.4648606,0.00094421,0.36700923,0.09879558,4.935727296,-1927.539419,-1927.440624,7.8154
*Nc1ccc(C(=O)O)c(C)c1NC(=O)CC(NC(=O)c1ccccc1Cl)C(*)=O,-1735.580894,0.9989975,276.37401,-8.2716,0.0627,0.37797709,0.00094421,0.29795775,0.08096355,2.399038957,-1735.282936,-1735.201973,8.3343
*Nc1ccc2c(S(=O)(=O)O)cccc2c1NC(=O)c1cc(NC(=O)C(C)(C)C)cc(C(*)=O)c1,,0.9723885,,,,0.46618411,0.00094421,0.3815071,0.08562123,7.781890316,0.3815071,0.46712832,
*Nc1nccc(C(=O)O)c1NC(=O)c1cccc(OC)c1CSCC(*)=O,-1596.719566,0.99896574,263.02191,-8.3493,-0.1168,0.35232516,0.00094421,0.27645034,0.07681903,5.542703521,-1596.443115,-1596.366296,8.2325
*Nc1c(C(=O)O)ccc(C#N)c1NC(=O)CC(NC(=O)CCC(=O)OCC)C(*)=O,-1443.701137,0.94964606,260.87085,-9.1836,-0.8784,0.40829714,0.00094421,0.3232178,0.08602356,3.374813323,-1443.37792,-1443.291896,8.3052
*Nc1ccc(NC(=O)CSC(C)(SCC(*)=O)c2ccc(C)cc2)c(C(=O)O)c1Br,-4555.635068,0.9932615,333.16137,-8.1253,0.1281,0.41091532,0.00094421,0.32306294,0.08879659,6.376407041,-4555.312005,-4555.223208,8.2534
*Nc1cc(C(=O)O)cc(NC(=O)c2ccc(OC(C)C)cc2C(*)=O)c1Br,-3755.902543,0.9994461,283.08412,-8.5106,-0.2465,0.35236768,0.00094421,0.27430032,0.07901158,4.246999047,-3755.628243,-3755.549231,8.2641
*Nc1ccc(C(=O)O)c(Br)c1NC(=O)c1ccc(CNCc2ccc(C(*)=O)cc2)cc1,-3927.756958,0.99942183,-0.03647,-8.4887,-0.0472,0.4219579,0.00094421,0.33661256,0.08628956,2.009640628,-3927.420345,-3927.334056,8.4415
*NNC(=N)N(CC(=O)O)NC(=O)CN(CC(*)=O)C(=O)CCCC(=O)OC,-1363.797835,0.8078968,222.55664,-9.6714,0.2042,0.41230131,0.00094421,0.327601,0.08564452,3.230650175,-1363.470234,-1363.384589,9.8756
