smiles_list,density,Rg,Scaled Rg,Cp,Cv,bulk_modulus,isentropic_bulk_modulus,r2,static_dielectric_const,dielectric_const_dc,nematic_order_parameter,refractive_index
*Oc1ccc(C(C)(C)c2ccc(OCC(=O)OC(=O)c3ccncc3*)c(OC)c2)cc1,1.185814794,19.1283479,0.087065554,2704.06182,2649.232161,3832076903,3911384032,12.88325715,1.343671855,2.702277612,0.051377797,1.535775295
*CCCCCCC(=O)OC(=O)c1cccc(-c2cccc(C(=O)c3ccc(*)cc3)c2)c1,1.137150876,22.51136293,0.106890767,3027.867601,2953.836902,4609946735,4725475363,27.88743382,1.306824407,2.929593559,0.072503454,1.619496574
*CCCCCCCCCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)OC(=O)C*)cc2)cc1,1.147067233,23.90926309,0.115250101,3031.099657,2954.408643,4469867813,4585863842,51.43865181,20.93929722,22.40720895,0.069342608,1.570958858
*CCCCCC(=O)OCCOC(=O)c1ccc(C(=O)OC(=O)c2cccc(OCC*)c2)cc1,1.179434754,20.9844762,0.097299494,2939.358529,2909.277752,3692784364,3730970578,18.50443162,1.466178112,2.918722186,0.079941628,1.566060048
*CCCCOc1ccc(C(=O)OC(=O)c2ccc(C)cc2C(=O)Nc2ccc(*)cc2)cc1,1.173524266,22.13563598,0.102602033,3097.416663,3055.616515,3760741918,3812161141,28.23000983,1.536496222,3.060889785,0.062538264,1.588834026
*CC(=O)NCCCCCCNC(=O)COc1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,1.201928147,22.18714496,0.102875411,2814.927439,2767.718244,4118949239,4189197324,28.46237241,1.600183606,2.94460095,0.044855928,1.531149027
*CCCCCC(=O)OCCOC(=O)c1cccc(C(=O)OC(=O)COc2ccc(O*)cc2)c1,1.214283698,21.78878022,0.100767739,2775.908181,2702.550706,3600911995,3698738107,38.1950972,1.748017857,3.140367814,0.034137246,1.546722327
*CCCCOc1cccc(C(=O)OC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,1.214401433,23.16052822,0.103654351,3284.427363,3223.207053,3674504769,3744232789,44.53416565,1.465683223,3.043261663,0.058740467,1.605483865
*CCOC(=O)c1ccc(OCC(=O)OC(=O)c2cccc(C(=O)OC(=O)C*)c2)cc1,1.293745497,21.21665583,0.089371988,2602.378285,2503.145658,4783674793,4973295232,26.47112412,1.541639753,2.908263953,0.052706388,1.538383632
*CCCCOc1cccc(C(=O)OC(=O)c2cccc(C(=O)Nc3ccc(O*)cc3)c2)c1,1.220627279,20.01680097,0.08958468,2785.159223,2738.490355,4355296638,4429047489,25.81856486,1.4896208,3.045925403,0.082419406,1.598844771
*CCOCCOCCOC(=O)CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,1.1834613,20.73904808,0.097819894,3160.103895,3041.080444,4633611027,4814924344,24.71060429,2.553357995,3.882575295,0.062808465,1.526177349
*CCCCOc1cccc(C(=O)OC(=O)c2cccc(-c3cccc(C(=O)O*)c3)c2)c1,1.201096664,20.55610985,0.093967084,2858.497539,2737.321147,3690259797,3853408508,22.35083864,1.474703389,3.026813875,0.064142833,1.597532625
*COc1ccc(C(=O)OC(=O)c2ccccc2C(=O)OC(=O)c2cccc(O*)c2)cc1,1.300096372,20.63162109,0.086159184,2492.244004,2444.26311,4762570229,4856075188,15.71388408,1.507390194,3.003241606,0.067689772,1.579826387
*Oc1ccc(C(=O)OC(=O)c2ccc(Oc3ccc(OC(*)=O)cc3)c(OC)c2)cc1,1.2776777,25.06416643,0.103715085,2549.722699,2491.365223,4071561981,4166935465,29.00518081,1.43348531,3.046655302,0.039586163,1.616530232
*CCOc1ccc(C(=O)OC(=O)c2cccc(C(=O)c3ccc(O*)c(C)c3)c2)cc1,1.207896665,21.70301153,0.095382073,3077.984883,2866.994337,3248800868,3487858338,30.55952302,1.454987628,3.00992367,0.071183842,1.59841673
*CCOc1ccc(C(=O)OC(=O)c2cccc(Oc3cccc(OC(*)=O)c3)c2)cc1OC,1.267411686,20.8607566,0.090173275,2731.98083,2604.169726,3734441286,3917487460,24.83353796,1.613577723,3.230207204,0.045002702,1.617599914
*CC(O)COc1ccc(C(=O)OC(=O)COc2ccc(OCC(=O)OC(*)=O)cc2)cc1,1.309346927,21.41345423,0.093080309,2679.809379,2636.100441,5449354040,5539703502,18.14896827,1.775088396,3.10612885,0.056811838,1.526774526
*Oc1ccc(OCCCCC)cc1C(=O)OC(=O)COc1ccc(OCC(=O)OC(*)=O)cc1,1.239466602,17.48120454,0.077929596,2788.673887,2705.005657,3825502096,3943941177,16.96204822,1.530254972,2.904755346,0.072553223,1.540941392
*Oc1cccc(OCC(=O)OC(=O)COc2ccc(C(C)(C)c3ccc(*)cc3)cc2)c1,1.189089023,22.1821923,0.101108016,2900.142873,2848.605761,4044603229,4117764323,25.47249894,1.39532302,2.748703043,0.067578605,1.534073017
*OCC(=O)NCCCCCCNC(=O)COc1ccc(OCC(=O)OC(=O)c2ccncc2*)cc1,1.221643322,19.71644712,0.091125542,2860.128135,2794.321662,4688110269,4798472302,29.52393971,4.485712262,5.778854274,0.107340977,1.514312389
*CCCCCCOc1ccc(C(=O)OC(=O)COc2ccc(OCC(=O)OC(*)=O)cc2)cc1,1.226372163,23.73339598,0.109761108,2877.617959,2780.645904,4404950751,4557864468,25.58783834,12.94667338,14.40946565,0.090537966,1.569328606
*CCOc1ccc(C(=O)OC(=O)COc2ccc(OCC(=O)OC(*)=O)cc2)c(Br)c1,1.471841765,24.71380435,0.095151305,2286.683516,2213.290572,4867193989,5028665420,43.89884996,1.625375188,3.008933462,0.045168936,1.543877675
*C(=O)OC(=O)COc1ccc(OCC(=O)OC(=O)c2ccncc2*)c(C(=O)CC)c1,1.309135102,17.35906163,0.073017875,2771.325847,2758.787069,4411192418,4431263849,19.21212399,2.115352284,3.417811399,0.053527323,1.517385619
*CCCCOc1ccc(C(=O)OC(=O)COc2ccc(OCC(=O)OC(*)=O)cc2)cc1OC,1.260432521,22.90920563,0.102127124,2721.158843,2659.49364,5238647774,5360105656,31.43385846,1.578486275,3.044591404,0.065604089,1.570383752
*Oc1ccc(C(=O)OC(=O)c2ccc(OCCOCCOC(=O)c3ccc(*)o3)cc2)cc1,1.285814358,23.40104827,0.100602778,2655.782668,2582.480241,4908319743,5047638396,27.41430694,1.429276253,2.881780796,0.112234208,1.566047427
*CCc1ccc(OCCCOc2ccc(C(=O)OC(=O)c3ccc(O*)c(OC)c3)cc2)cc1,1.197585846,23.21453087,0.10849862,2872.492717,2816.854693,3958280092,4036469114,27.47912764,1.40759241,2.984241841,0.084145963,1.605194515
*CC(=O)OC(=O)c1ccc(C(C)(C)c2ccc(OCC(C*)OC(=O)CCl)cc2)cc1,1.202801573,21.56673866,0.096596358,2789.210251,2723.482267,3770541802,3861537070,28.91627105,1.540337567,2.961137372,0.056873008,1.555891965
*CCOCCOC(=O)CCCCCCCC(=O)OC(=O)c1cccc(C(=O)OCC(F)(F)O*)c1,1.221391541,20.24635909,0.09346301,2945.518567,2829.434535,4093158789,4260995162,27.17110652,1.62457683,2.827156877,0.054692603,1.484109176
*CCCCC(=O)OCCOC(=O)c1ccc(C(=O)OC(=O)c2ccc(O*)c(OC)c2)cc1,1.227458823,23.32304812,0.106203513,2834.067581,2773.675277,3800716580,3883385646,32.43933603,1.509128559,2.967964978,0.048580095,1.568067734
*CCOCCOc1ccc(C(=O)OC(=O)COc2ccc(OCC(=O)OC(*)=O)cc2)cc1OC,1.283434891,19.79300739,0.086444156,2804.508176,2737.930245,4441629921,4549638861,22.3704548,1.884218041,3.349380076,0.06593122,1.570083448
*CCOC(=O)c1ccc(C(=O)OC(=O)COc2ccc(OCC(=O)OC(*)=O)cc2)cc1,1.310780902,22.68261339,0.096031396,2641.97238,2575.108836,5136912945,5270311155,20.04876457,1.539154752,3.003991081,0.058251795,1.569979722
*CCCCCCOc1ccc(C(=O)OC(=O)c2cccc(C(=O)Oc3ccc(*)cc3)c2)cc1,1.171572221,22.65705692,0.106459921,3011.763974,2859.438196,3357116271,3535930778,30.54954146,1.32153845,2.899246541,0.073929415,1.605524242
*CCOCCOCCOC(=O)CCCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,1.1720276,21.77253601,0.105263937,3074.148222,3004.62401,3802893722,3890871023,22.42728871,11.9003129,13.28766859,0.054836866,1.545107014
*CC(COc1ccc(C(C)(C)c2ccc(OCC(=O)OC(*)=O)cc2)cc1)OC(=O)CC,1.164013458,19.54052298,0.094114871,2965.110753,2900.128365,3954087455,4042510489,18.96694294,1.380307469,2.759432863,0.095903599,1.542441375
*CCCOc1cccc(C(=O)OC(=O)c2ccc(C(=O)OCCCCCCOC(=O)C*)cc2)c1,1.169994732,21.23482865,0.100255152,3032.188433,2942.935971,4162390539,4288450196,26.28368958,1.587965045,2.985757234,0.066375384,1.548480606
*CCOCCOCCOC(=O)CCC(=O)OC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,1.235862559,21.18613726,0.097980664,2817.606128,2754.63144,4196526780,4292537838,20.95796114,1.740897257,3.158151169,0.052310218,1.554752042
*CCCCCCOc1ccc(C(=O)OC(=O)c2cccc(C(=O)c3ccc(O*)cc3)c2)cc1,1.177342873,22.60504345,0.106215523,2821.695601,2749.196185,4378321248,4493804667,27.45380704,1.308896101,2.870816659,0.0446155,1.600600062
*CCOCCOc1ccc(C(=O)OC(=O)c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,1.24220217,22.47126804,0.100432714,2780.002319,2663.149627,3823133516,3991013278,26.96046783,1.378854822,3.12104949,0.060590097,1.655957327
*CC(=O)OC(=O)COc1ccc(C(C)(C)c2ccc(OCC(C*)OC(C)=O)cc2)cc1,1.159530943,21.45568295,0.103339037,3112.685388,3014.315483,4199010684,4338795838,25.58556905,1.530560499,2.909719128,0.042127048,1.542452148
*OCCC(=O)NCCCCCCNC(=O)COc1ccc(OCC(=O)OC(=O)c2ccncc2*)cc1,1.215496918,19.94874431,0.094207489,2936.739896,2856.505296,5227848327,5374542987,18.98043292,6.536500463,7.881719001,0.05607225,1.531410637
*CCOCCOC(=O)CCCCCOc1ccc(C(=O)OC(=O)c2cccc(C(=O)O*)c2)cc1,1.20990153,23.37726052,0.106175678,2898.452602,2823.700982,4738614205,4864043254,36.52975522,7.36553149,8.736278526,0.074397168,1.539723039
*CCOc1cccc(C(=O)OC(=O)COc2ccc(C(C)(C)c3ccc(O*)cc3)cc2)c1,1.177210687,21.48303905,0.099163718,2809.079671,2768.688069,4810007334,4880193362,17.2150419,1.268295843,2.802558371,0.038968069,1.591936722
*CCCCCCC(=O)OCCOC(=O)c1ccc(C(=O)OC(=O)COc2ccc(O*)cc2)cc1,1.199579868,22.2834331,0.101207694,2925.473813,2829.896308,3632349988,3754946663,22.05802517,1.963701567,3.369681598,0.048478774,1.551122184
*CC(=O)OC(=O)COc1ccc(C(C)(C)c2ccc(CNC(=O)CCCCCO*)cc2)cc1,1.139935776,21.50608315,0.103525012,3519.70286,3465.516738,3828731244,3887338625,27.42103273,1.758303518,3.121738746,0.041155481,1.537346815
*CCCCCCC(=O)OCCOC(=O)c1cccc(C(=O)OC(=O)COc2ccc(O*)cc2)c1,1.194139096,20.91993644,0.095014916,2949.729612,2833.814713,3798578747,3953665442,17.39978403,1.368527204,2.733999839,0.102725161,1.538009309
*CCOCCOc1ccc(C(=O)OCCOC(=O)c2cccc(C(=O)OC(=O)C*)c2)cc1OC,1.245270449,19.53359119,0.08849682,2824.43243,2741.358979,4276838031,4406440224,17.85901173,1.725497493,3.176354892,0.062556574,1.565521446
*CC(O)COc1cccc(C(=O)OC(=O)c2cccc(C(=O)c3ccc(O*)cc3)c2)c1,1.246299264,20.46017934,0.090448448,2882.807995,2776.823599,3561441109,3697446378,18.91164686,1.526001722,3.102590365,0.063069139,1.60517558
*OC(=O)c1ccc(-c2ccc(C(=O)OCCOC(=O)c3ccccc3C(*)=O)cc2)cc1,1.246360157,21.87776835,0.094206276,2647.772337,2602.571365,3438666861,3498414322,27.7320808,1.570310737,3.208274813,0.049495505,1.624181048
*CCOC(=O)COCC(=O)OC(=O)c1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,1.324680844,26.81537539,0.113528274,2622.25402,2549.388072,5146803986,5293866653,44.65937354,1.537286579,3.048096224,0.070204393,1.584553453
*CCOCCOC(=O)CCCC(=O)OC(=O)COc1ccc(C(C)(C)c2ccc(*)cc2)cc1,1.153974572,22.20287556,0.106740881,3344.108364,3199.041871,4000077611,4181377749,23.95213385,1.667494382,2.963226846,0.039697612,1.515167471
*COCOc1ccc(C(=O)OC(=O)c2ccc(C(C)(CC)c3ccc(O*)cc3)cc2)cc1,1.164495776,22.17966698,0.102379288,2881.535497,2831.178132,3833154806,3901556819,18.00254099,1.240534423,2.780105924,0.039556534,1.593603307
*Oc1ccc(C(=O)OC(=O)c2ccc(OCCOc3ccc(C(*)=O)cc3Cl)cc2C)cc1,1.246828555,23.00179935,0.096986164,2522.024354,2485.703667,4287538278,4350206811,19.77174235,1.744849068,,0.049314561,
*CCOCCOCCOC(=O)c1ccc(C(C)(C)c2ccc(OCC(=O)OC(=O)C*)cc2)o1,1.200467796,21.87543496,0.104351205,3053.149596,2868.707595,3737721861,3977305915,36.58274864,1.690916672,3.05966462,0.084109148,1.539073731
*CCOCCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)Oc3ccc(O*)cc3)cc2)cc1,1.262702732,21.92548203,0.095887921,2799.779895,2727.005978,4951322562,5083444907,22.76065266,1.403464499,3.058357285,0.066791133,1.629384174
*CCOCCOc1ccc(C(=O)OC(=O)c2cccc(C(=O)Nc3ccc(O*)cc3)c2)cc1,1.258453062,25.30621606,0.114459017,3066.460722,2848.507612,3801165000,4091419175,30.14976327,1.588180819,3.30825693,0.044317717,1.649265324
*CCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)OC(=O)c3ccc(*)o3)cc2)cc1,1.290782482,24.99833291,0.103442667,2528.548594,2477.379358,4012691018,4095540387,35.70862197,1.614874463,3.276335608,0.081403721,1.631398524
*CCOCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)OC(=O)c1ccc(O*)c(OC)c1,1.224891585,20.74141088,0.09573949,2952.857865,2865.156721,4893711937,5043488687,29.59843384,2.475136563,3.703774327,0.056536695,1.492862272
*CCCCSSCCC(COc1cccc(C)c1)c1ccc(C(=O)OC(=O)c2ccc(*)cc2)o1,1.172359338,22.76422492,0.103792608,2777.074959,2701.386278,4174725528,4291715145,23.98564767,1.406838999,2.943826958,0.056277512,1.592792504
*COc1ccc(C(=O)OC(=O)c2cccc(C(=O)OC(=O)c3ccncc3*)c2)cc1OC,1.263826574,16.90715878,0.071082549,2684.420585,2520.630935,2167629989,2308162187,19.22542455,1.420254312,2.980198448,0.040810698,1.599982542
*CC(=O)OC(=O)COc1ccc(C(C)(C)c2ccc(OCC(=O)OC(*)=O)cc2)cc1,1.249415376,20.68850063,0.092251904,3005.885716,2794.989048,3686171820,3963505450,19.89235724,1.749085181,3.181215965,0.050884925,1.559529026
*CCOc1ccc(C(=O)OC(=O)c2ccccc2C(=O)OC(=O)c2cccc(O*)c2)cc1,1.28012569,13.59728264,0.057244961,3097.7649,2989.486166,3998745475,4143987517,13.72959454,1.513826931,2.996385952,0.066610598,1.575613855
*CCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)Oc3ccc(O*)c(C)c3)cc2)cc1,1.235655915,22.43187896,0.099164754,2630.465422,2578.186178,3951096638,4031244256,25.72874491,1.382780274,3.040396898,0.047367065,1.630219808
*Oc1ccc(C(=O)OC(=O)COc2ccc(C(C)(C)c3ccc(*)o3)cc2)c(Cl)c1,1.264733766,22.49663197,0.094698475,2641.094618,2554.338982,3839608178,3969995648,30.87678502,1.295176604,2.693937983,0.068101181,1.548793524
*CC(=O)OC(=O)COc1ccc(C(C)(C)c2ccc(OCC(O)C*)c(Cl)c2)cc1Cl,1.262349848,21.12491877,0.091789491,2610.004919,2564.364524,4047972218,4120001402,29.99608203,1.585667595,3.039978968,0.084619813,1.566624197
*CCCCCCOc1cccc(C(=O)OC(=O)c2ccccc2C(=O)OC(C)COCC(C)O*)c1,1.143903703,19.19205603,0.092297607,3156.670589,3066.935694,4323960607,4450332516,22.57582623,1.581435946,2.906697912,0.077484449,1.524880968
*CCCOc1ccc(C(=O)OC(=O)c2ccc(OCCOC(=O)C(C)C(=O)O*)cc2)cc1,1.227542649,19.48379043,0.088721122,2684.501237,2626.876049,4030161426,4118626018,18.75168306,1.480743179,2.901299984,0.056776792,1.555813872
*CC(O)COc1ccc(C(C)(c2ccccc2)c2ccc(OCC(=O)OC(*)=O)cc2)cc1,1.179670835,19.92351429,0.091965096,2957.941727,2905.408114,4259694216,4336722263,20.69476568,1.388327607,2.850981118,0.039129375,1.569284395
*CCCCCC(=O)OCCOC(=O)c1ccc(OCC(=O)OC(=O)c2ccc(O*)cc2C)cc1,1.213647593,22.75429621,0.103346277,2995.146351,2867.425893,4144401066,4328924781,24.05129087,1.491653028,2.810690496,0.054124564,1.522838622
*CCCCCCCCOc1ccc(OCC(=O)OC(=O)c2ccc(C(=O)OC(=O)C*)cc2)cc1,1.15614633,22.60516221,0.106724854,2992.566837,2898.575897,4272670455,4411153503,35.26075229,17.42297471,18.75907186,0.053117531,1.528429635
*CC(CCl)Oc1ccc(C(=O)OC(=O)c2ccccc2C(=O)c2ccc(*)cc2)cc1OC,1.225489824,18.95024064,0.082606913,2638.521904,2610.126875,3112576749,3146468213,17.3058524,1.692543952,3.137234206,0.042956624,1.563550528
*CCOC(=O)COCC(=O)OC(=O)c1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,1.316666224,21.61775007,0.091523084,2648.260186,2578.828017,4550515676,4673058550,31.30086368,1.814904469,3.211633995,0.053126522,1.548137438
*CCOC(=O)c1ccc(C(=O)OC(=O)c2cccc(C(=O)c3ccc(*)cc3)c2)cc1,1.230344464,18.13145232,0.077732677,2745.821603,2676.433292,3862885618,3963069446,12.46639815,1.440178832,3.029051426,0.065890865,1.608997388
*CCCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)Oc3ccc(O*)cc3)cc2)cc1OC,1.230161155,24.79525143,0.108438442,2911.848875,2878.800002,3529059110,3569546307,30.58052867,1.44567829,3.048024968,0.039667503,1.61317906
*CCOc1ccc(C(=O)OC(=O)c2cccc(C(=O)OC(=O)c3ccc(*)o3)c2)cc1,1.27997922,19.7067273,0.081546095,2469.053821,2422.772749,3997733694,4074070420,25.25078549,1.442543909,2.955158049,0.076958411,1.585122752
*CCCCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)OC(=O)CC(=O)O*)cc2)cc1,1.271829326,20.68631521,0.090421487,2907.710349,2816.411066,4684583706,4835850745,15.05238615,1.555474847,3.083816935,0.044464994,1.590076127
*Oc1ccc(C(=O)OC(=O)c2ccc(OCCCOC(=O)COCC(*)=O)c(Cl)c2)cc1,1.318050603,22.91957167,0.094364098,2508.068652,2466.791992,4487090763,4562177518,28.60072428,1.831435544,3.315124783,0.024806249,1.575972474
*Oc1ccc(C(=O)OC(=O)c2ccc(Oc3ccc(Oc4ccc(*)cc4)cc3)cc2)cc1,1.243567507,24.97929154,0.106340997,2678.090219,2490.398763,2304962414,2478422136,57.20033776,1.252962621,3.09969682,0.068446961,1.687226778
*Oc1ccc(C(=O)OC(=O)c2ccc(Oc3ccc(Oc4ccc(*)nn4)cc3)cc2)cc1,1.272371455,24.07813675,0.099415651,2546.968621,2472.529874,3431104058,3534421351,21.54291612,1.604020792,3.423031082,0.071373539,1.678990855
*C(=O)c1ccc(OCCOc2ccc(C(=O)OC(=O)c3ccc(*)cc3)cc2)c(Cl)c1,1.298356579,21.02390943,0.087241991,2397.417424,2352.810697,4950235685,5044104012,20.97883132,1.456280935,3.180275027,0.05884711,1.650452693
*CCOCCOc1ccc(C(=O)OC(=O)C/C(=C/C(=O)O*)c2cc(C)ccc2OC)cc1,1.191980227,20.60357901,0.094071034,2879.808702,2785.777321,4177258494,4318197371,26.0402657,1.417029357,2.798267403,0.06023766,1.543126063
*CCC(=O)NCCCCCCNC(=O)CCc1cccc(C(=O)OC(=O)c2ccc(O*)cc2)c1,1.162885474,19.43713383,0.091998906,3079.966176,3001.699169,4275661362,4387085380,26.354604,1.560439002,2.921468512,0.149847345,1.53656419
*OC(=O)/C=C(/CC(=O)OCCOC(=O)c1ccccc1C(*)=O)c1cc(C)ccc1OC,1.205771277,15.85010523,0.071637727,2741.037948,2687.652712,3776272587,3851260388,14.20597977,1.451843292,2.764689258,0.033643768,1.520804381
*CCOc1ccc(C(=O)OC(=O)c2ccc(Oc3cc(O*)cc(OCCCCC)c3)cc2)cc1,1.184374185,20.53965771,0.094246072,2922.30582,2799.706412,3074190380,3208161217,25.60081778,1.423970284,3.03552977,0.06329173,1.616032019
*CCOc1ccc(C(=O)OC(=O)c2ccc(OCC(C*)OC(=O)c3ccccc3)cc2)cc1,1.211635289,23.35149407,0.105757541,2743.231869,2668.838423,4376199687,4498183746,30.89325644,1.395381053,2.90619173,0.043616842,1.584553779
*CCOc1cccc(C(=O)OC(=O)c2ccc(C(=O)Oc3ccc(O*)c(C)c3)cc2)c1,1.23894569,21.33399677,0.094311339,2709.888958,2658.90783,3828674598,3902220598,35.87506076,1.546835927,3.196529592,0.09436608,1.627787967
*CCOCCOC(=O)c1cccc(-c2cccc(C(=O)OC(=O)c3cccc(O*)c3)c2)c1,1.231534943,17.58653774,0.078600981,3397.322938,2996.203333,3199622618,3627677763,18.60363984,1.423935699,2.964882813,0.062793754,1.594034853
*CCOCCOC(=O)c1ccc(Cc2ccc(C(=O)OC(=O)c3ccc(O*)cc3)cc2)cc1,1.221704043,23.92223281,0.108342383,2803.896469,2725.44269,4586503525,4718510376,37.31204532,1.412716122,3.01689033,0.056240852,1.613745398
*COc1ccc(C(=O)OC(=O)c2cccc(C(=O)OCCOCCOCCOC(=O)C*)c2)cc1,1.25864891,21.62734874,0.097982576,2795.113504,2726.479111,4692608156,4810921062,17.47434356,1.695296204,3.127597255,0.064065286,1.559583614
*CC(COc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1)OC(=O)c1ccccc1Cl,1.290457279,19.74402137,0.083249874,2492.741037,2465.07706,4257428343,4305184942,18.47982682,1.388356622,2.952489431,0.040234341,1.601290982
*Oc1ccc(C(=O)OC(=O)c2ccc(C(=O)O)cc2C(=O)Nc2ccc(*)cc2)cc1,1.292235546,20.42893287,0.084910045,2555.617537,2528.579032,4905659155,4958124354,26.99138053,1.522256262,3.071532384,0.051029452,1.596645271
*Oc1ccc(C(=O)OC(=O)c2ccc(OCCCCCCNC(=O)c3ccc(*)o3)cc2)cc1,1.201745481,21.81242743,0.098391986,2841.80681,2769.600035,4048853425,4154388014,27.44417971,1.349498013,2.728639566,0.096521661,1.542446612
*COc1ccc(C(=O)OC(=O)c2ccc(Oc3ccc(S(=O)(=O)O*)cc3)cc2)cc1,1.344680917,21.64295621,0.087014295,2338.432631,2290.951358,4208686823,4295816620,16.69411331,1.325739624,3.05010838,0.071665494,1.650566193
*COc1ccc(C(=O)OC(=O)c2ccc(OCCCCOc3ccc(C(*)=O)cc3)cc2)cc1,1.207672002,22.30416094,0.101014231,2705.632636,2635.502777,4519764534,4640042972,31.20075585,1.496975256,3.006411629,0.088287427,1.584120063
*CCOc1cccc(C(=O)OC(=O)c2ccc(OCCOc3ccc(C(*)=O)cc3)cc2C)c1,1.224023224,23.05302293,0.104405782,2945.863762,2828.658345,4126205579,4295409578,33.96910606,1.616968022,3.305736828,0.043008386,1.639746568
*CCCOc1ccc(C(=O)OC(=O)c2ccc(OCCCCCCCCC(=O)O*)c(OC)c2)cc1,1.139434328,18.39191055,0.088449582,3051.473794,2965.083365,3882877060,3995975267,28.60737727,9.502273342,10.85399071,0.081412016,1.533531011
*CC(F)(F)C(F)(F)COC(=O)c1cccc(C(=O)OC(=O)CCC2CCC(*)O2)c1,1.304288479,22.72247592,0.097570083,2519.758195,2459.333338,4105359266,4206205407,26.22793443,1.460110882,2.677791263,0.029515537,1.489187826
*Oc1ccc(C(=O)OC(=O)c2ccc(C(=O)OC(=O)CCc3ccc(*)o3)cc2)cc1,1.298977652,23.20027642,0.096002341,2513.563762,2435.500549,4128424625,4260689764,28.54583192,1.4815873,2.994455546,0.07432674,1.585202904
*CCCCCCCCc1ccc(C(=O)OC(=O)c2cccc(C(=O)c3ccc(*)cc3)c2)cc1,1.111967331,21.24134782,0.104042358,3133.754508,3060.359725,3867668680,3960267229,25.46540324,1.28306114,2.795101106,0.066608125,1.584941629
*Oc1ccc(C(=O)OC(=O)c2ccc(OCCOc3ccc(C(*)=O)cc3)cc2)c(C)c1,1.247866804,24.95826479,0.110333164,2652.256393,2598.209995,4734677270,4833116577,33.99355759,1.482520332,3.015224469,0.05956441,1.591447183
*Oc1ccc(C(=O)OC(=O)COc2ccc(C(C)(C)c3ccc(*)o3)cc2)c(Br)c1,1.384756254,20.43420756,0.08091321,2263.758894,2213.863795,4216907571,4311938846,23.72951375,1.252565292,2.662970927,0.032363289,1.55254811
*CC(=O)OC(=O)c1cccc(C(=O)Nc2ccc(NC(=O)c3ccc(*)cc3)cc2)c1,1.273855628,24.77361979,0.106208165,2828.925316,2757.740809,5094997293,5226532046,40.35836121,1.767921648,3.626221056,0.142237067,1.690650587
*Oc1ccc(C(=O)OC(=O)c2cccc(C(=O)OC(=O)CCc3ccc(*)o3)c2)cc1,1.299503219,23.37148501,0.096710799,2544.753242,2470.70059,4477752761,4611949958,34.55171477,1.556930997,3.069499222,0.067186049,1.585108269
*CC(=O)OC(=O)c1ccc(-c2ccc(S(=O)(=O)N(CCO)CC(O)C*)cc2)cc1,1.29437964,22.47926458,0.099224868,2673.234961,2610.158172,6017740421,6163138962,29.2323034,1.943567748,3.549988908,0.045045615,1.614441439
*CCCCCOc1ccc(C(=O)OC(=O)c2cccc(C(=O)Nc3ccc(O*)cc3)c2)cc1,1.198243823,22.92365245,0.103956893,2758.146539,2697.976534,4326383453,4422891043,29.25539951,1.45849453,3.133561201,0.086659187,1.635563105
*CCCCCOc1cccc(C(=O)OC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,1.210138087,22.07803606,0.100122092,2887.401018,2835.425992,4429022198,4510067839,27.02435997,1.461486182,2.985167798,0.075719099,1.588609963
*CCCCCOc1cccc(C(=O)OC(=O)c2cccc(-c3cccc(C(=O)O*)c3)c2)c1,1.17547694,17.30885767,0.080119518,2786.783031,2751.563376,4602988523,4661980498,16.43436126,1.618059126,,0.054784918,
*CCCCCOc1cccc(C(=O)OC(=O)c2ccc(C(=O)Oc3ccc(O*)cc3)cc2)c1,1.20307754,22.33895541,0.101171813,2756.753667,2678.836986,4128858790,4248700340,32.38656063,1.319145015,2.921526743,0.047612198,1.613189923
*CCOCCOC(=O)c1ccc(Cc2ccc(C(=O)OC(=O)c3cccc(O*)c3)cc2)cc1,1.21650261,20.84227888,0.094393453,3002.485014,2861.752537,4192051687,4398153887,20.21929705,1.512967864,3.098558044,0.086100901,1.607977046
*CCCCCOc1cccc(C(=O)OC(=O)c2cccc(C(=O)Oc3ccc(O*)cc3)c2)c1,1.204037439,22.39199972,0.101412047,2829.769456,2773.998551,4172000215,4256180375,24.87827378,1.338087114,2.837830805,0.12593482,1.581057776
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(=O)OC(=O)CC(=O)O*)cc2)cc1,1.213094,20.03634211,0.093005513,2927.415678,2900.83926,4751304377,4794883376,14.97034974,1.560999422,2.970479214,0.045948518,1.552249913
